sttl,dttl,sloss,dloss,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,dmeansz,Sjit,Stime,Ltime,tcprtt,synack,ackdat,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,srcip_175.45,srcip_59.166,sport_0,sport_other,dsport_0,dsport_53,dsport_110,dsport_135,dsport_179,dsport_445,dsport_514,dsport_520,dsport_other,state_CON,state_FIN,state_INT,Label
31,29,18,8,1040570.75,94027.47656,52,42,255,255,3011581084,867219660,80,571.444185,1421952646,1421952646,0.000658,0.000513,0.000145,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62,252,7,9,8026.544922,11839.53906,20,22,255,255,1739794130,1082549751,73,2775.604075,1421930321,1421930322,0.052837,0.007412,0.045425,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,0,0,578217.8125,704950.5,2,2,0,0,0,0,89,0.0,1421938899,1421938899,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,22,491080.0625,6137928.5,58,60,255,255,351614471,396869059,727,72.337446,1421931943,1421931943,0.00064,0.000499,0.000141,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,10,2075044.0,12336439.0,32,34,255,255,3058045597,3058367124,371,14.414901,1421942570,1421942570,0.00076,0.000611,0.000149,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,1151863.625,12046006.0,44,46,255,255,1657985570,1667936945,628,27.363435,1421941000,1421941000,0.000801,0.000524,0.000277,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,11,15,17964.11719,22926.4082,52,54,255,255,1164209747,1321807133,69,2081.762023,1421945645,1421945647,0.000631,0.000499,0.000132,0,7,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,4,1,179404.5156,8027.870605,14,8,255,255,754290478,3533882285,53,3207.767906,1421939643,1421939644,0.000658,0.000525,0.000133,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,11525.32617,76390.08594,12,18,255,255,1300380582,1301425087,565,9529.647716,1421944260,1421944261,0.000681,0.000527,0.000154,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,14,1653079.875,14213553.0,40,42,255,255,1423848767,1424134598,520,17.681139,1421946114,1421946114,0.000679,0.000532,0.000147,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,92201.11719,61674.51172,28,30,255,255,1407987225,3655395591,103,774.24394,1421931698,1421931698,0.00068,0.000546,0.000134,0,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,555970.8125,46977.23828,52,38,255,255,2442041014,297677589,83,1031.679587,1421934140,1421934141,0.000763,0.000627,0.000136,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,2,370,59824.61719,3450410.25,354,746,255,255,1979260193,4135101824,1458,369.709252,1421951130,1421951132,0.000618,0.000476,0.000142,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,22,658895.75,7834220.5,58,56,255,255,1534099553,1563420282,742,47.157148,1421932489,1421932489,0.000633,0.000501,0.000132,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,314104.5938,3246963.5,42,46,255,255,1463548140,1512544129,593,0.0,1421943312,1421943312,0.000718,0.000579,0.000139,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
29,31,6,0,2972834.0,122135.2969,21,18,255,255,3572522336,3541847521,52,200.729814,1421935194,1421935194,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,10416.13281,69038.32813,12,18,255,255,3242467553,1098144235,565,9591.533738,1421934782,1421934783,0.000632,0.000499,0.000133,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,30,672079.75,10090682.0,72,74,255,255,873437555,3034236120,860,38.029394,1421930154,1421930154,0.001086,0.000941,0.000145,0,7,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,575936.875,702169.625,2,2,0,0,0,0,89,0.0,1421934440,1421934440,0.0,0.0,0.0,0,3,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,593495.9375,723577.1875,2,2,0,0,0,0,89,0.0,1421941783,1421941783,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,531876.125,648451.75,2,2,0,0,0,0,89,0.0,1421936142,1421936142,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,602061.875,734020.625,2,2,0,0,0,0,89,0.0,1421948056,1421948056,0.0,0.0,0.0,0,7,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
29,31,1,1,27019.83203,4810.95459,12,6,255,255,562787785,561274803,132,286.483156,1421937888,1421937889,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,589303.75,718466.1875,2,2,0,0,0,0,89,0.0,1421944951,1421944951,0.0,0.0,0.0,0,7,3,3,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,732116.0625,412459.75,4,4,0,0,0,0,80,1.719921,1421949666,1421949666,0.0,0.0,0.0,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,536764.6875,654411.75,2,2,0,0,0,0,89,0.0,1421931674,1421931674,0.0,0.0,0.0,0,3,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,4,1,13364498.0,430384.875,14,6,255,255,3955408282,3971788444,53,19.521649,1421933237,1421933237,0.000611,0.000459,0.000152,0,6,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,10298.09473,63237.14844,14,18,255,255,3854719954,3855719423,565,10408.01267,1421932539,1421932540,0.000661,0.000544,0.000117,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,18,8,11063700.0,1002201.75,52,42,255,255,3904265264,1755775575,80,27.139714,1421931523,1421931523,0.000621,0.000495,0.000126,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,4,13220.37207,288246.875,8,12,255,255,430974068,780161537,735,2101.535806,1421933991,1421933991,0.00064,0.000507,0.000133,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,12411.36816,76214.05469,14,18,255,255,1399910069,3550929169,565,8774.836534,1421930477,1421930478,0.000632,0.00054,9.2e-05,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,4,1,7680408.0,247336.7344,14,6,255,255,2124833582,4286453554,53,43.885483,1421945235,1421945235,0.000661,0.000512,0.000149,0,14,2,2,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,12413.20313,76225.32031,14,18,255,255,1073203029,1074194606,565,8766.223738,1421928461,1421928462,0.000654,0.000508,0.000146,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,2,46038.45313,279162.0,6,8,255,255,501996164,2759016847,231,641.201016,1421928743,1421928743,0.000696,0.000542,0.000154,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,14,17,2360105.25,3185110.25,62,58,255,255,2370682311,225530010,138,32.398126,1421948618,1421948618,0.00062,0.000494,0.000126,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,481481.5,600000.0,2,2,0,0,0,0,81,0.0,1421931424,1421931424,0.0,0.0,0.0,0,4,2,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11882.47852,72966.32031,14,18,255,255,2036508382,4182983373,565,9013.613833,1421929734,1421929735,0.000617,0.000495,0.000122,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,18,8,394326.8125,35646.58203,52,42,255,255,620926559,655059069,80,1275.175066,1421950945,1421950946,0.000711,0.000547,0.000164,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,549388.5625,669802.5,2,2,0,0,0,0,89,0.0,1421946780,1421946780,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,13,1465884.5,11522075.0,38,40,255,255,3112020664,3120728014,478,0.0,1421944163,1421944163,0.00072,0.000557,0.000163,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,524237.0,639138.25,2,2,0,0,0,0,89,0.0,1421951112,1421951112,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11537.11719,76468.23438,12,18,255,255,3993655663,3994701304,565,9527.956252,1421938327,1421938328,0.000705,0.00055,0.000155,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,514851.4688,641584.125,2,2,0,0,0,0,81,0.0,1421945191,1421945191,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,557341.875,694533.75,2,2,0,0,0,0,81,0.0,1421940443,1421940443,0.0,0.0,0.0,0,4,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,4,4,35766.80859,38466.66016,16,18,255,255,2078569152,4254795883,91,1342.601718,1421948242,1421948242,0.000608,0.000468,0.00014,0,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,13823202.0,1247991.0,52,42,255,255,3719413557,1570958884,80,21.881946,1421936480,1421936480,0.000756,0.000602,0.000154,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,10796.65918,66298.66406,14,18,255,255,3525617622,1441291047,565,8835.1092,1421944951,1421944952,0.000676,0.000542,0.000134,0,7,4,4,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,11536.30273,76462.83594,12,18,255,255,3901539771,3902568905,565,9528.707549,1421940600,1421940601,0.000672,0.000535,0.000137,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,22,304074.875,3678119.0,56,58,255,255,2447269689,313729105,707,89.231278,1421933095,1421933095,0.000632,0.000489,0.000143,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,528985.5,644927.5,2,2,0,0,0,0,89,0.0,1421938481,1421938481,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,12437.93262,76377.17188,14,18,255,255,829674363,2980267347,565,8765.765877,1421938085,1421938086,0.000699,0.000566,0.000133,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,252,4,4,3918.259033,3955.45752,14,12,255,255,1444442268,3503270345,58,5144.088957,1421928719,1421928720,0.100907,0.046999,0.053908,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,0,0,713866.75,392124.0,4,4,0,0,0,0,78,1.735714,1421952971,1421952971,0.0,0.0,0.0,0,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,13,1218920.5,9722098.0,38,40,255,255,2598769089,2614688759,486,25.231277,1421948923,1421948923,0.000711,0.000568,0.000143,0,8,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,1243514.125,13368668.0,46,48,255,255,1034248813,1034523517,639,23.581323,1421939088,1421939088,0.000744,0.000586,0.000158,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,21,552494.1875,5926910.5,54,56,255,255,2697409543,560142680,632,0.0,1421936410,1421936410,0.000602,0.000472,0.00013,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,99938.92188,66745.48438,28,30,255,255,2199633117,57511526,103,745.04434,1421945103,1421945103,0.000629,0.000491,0.000138,0,25,4,4,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,563706.5625,687258.6875,2,2,0,0,0,0,89,0.0,1421946650,1421946650,0.0,0.0,0.0,0,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,2,2,1788939.875,1429606.375,8,10,255,255,3398032748,1253676869,82,34.401943,1421927792,1421927792,0.000703,0.000548,0.000155,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,718987.375,405063.3125,4,4,0,0,0,0,80,1.717565,1421954451,1421954451,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,13,1698292.0,13545560.0,38,40,255,255,718600561,735157850,486,16.569327,1421948794,1421948794,0.000683,0.000549,0.000134,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,10,74,31870.17969,1038141.563,102,170,255,255,3854803459,3888981185,1187,1047.017473,1421948427,1421948429,0.000762,0.000611,0.000151,0,8,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,33,318615.4688,5069192.0,78,80,255,255,1672053189,1683799617,905,81.654978,1421955571,1421955571,0.000668,0.000519,0.000149,0,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
62,252,77,8,513952.6875,7289.227051,160,40,255,255,4116719413,3706389804,68,1835.695699,1421930716,1421930719,0.129955,0.06505,0.064905,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,6,6,372107.1875,839017.5,22,24,255,255,844312284,2994220229,180,209.127863,1421928704,1421928704,0.000921,0.000594,0.000327,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,6,7,30826.08203,36345.77344,24,26,255,255,2618754694,473685326,93,1378.851801,1421939441,1421939442,0.000731,0.000589,0.000142,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,4,11406.08789,51196.125,14,16,255,255,2087673438,4234094989,468,8800.802657,1421945310,1421945311,0.000662,0.000536,0.000126,0,14,5,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,16,930224.5,9350694.0,44,46,255,255,1662626965,3812520075,600,38.149115,1421932714,1421932714,0.000783,0.000624,0.000159,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,18,1166016.25,11970780.0,48,50,255,255,1963042937,4112933929,610,24.348189,1421949770,1421949770,0.000739,0.000603,0.000136,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,30,685667.4375,9643469.0,72,74,255,255,3297736072,1152679365,805,42.954608,1421937578,1421937578,0.000759,0.000603,0.000156,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,27,1119976.875,15783651.0,66,68,255,255,3727239541,3747934873,813,0.0,1421931626,1421931626,0.000675,0.000539,0.000136,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,13,735981.375,5894981.5,38,40,255,255,3310485290,3370485536,488,43.006596,1421947481,1421947481,0.001989,0.001804,0.000185,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,20,1178180.5,14277464.0,52,54,255,255,2961142228,2969263647,714,0.0,1421945612,1421945612,0.000619,0.000476,0.000143,0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,524722.5,653885.0,2,2,0,0,0,0,81,0.0,1421938138,1421938138,0.0,0.0,0.0,0,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,4,4,1801153.375,3823760.0,12,12,255,255,1374254903,3519948097,188,17.822182,1421930881,1421930881,0.000731,0.000591,0.00014,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,563163.0,686595.9375,2,2,0,0,0,0,89,0.0,1421932874,1421932874,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,12,957654.375,6691768.0,36,38,255,255,2704634933,555364029,429,41.254017,1421935433,1421935433,0.00068,0.000543,0.000137,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,97327.07813,58341.39453,28,30,255,255,27888973,2321506742,103,873.730793,1421950826,1421950827,0.000731,0.000579,0.000152,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,557251.9375,679389.375,2,2,0,0,0,0,89,0.0,1421931246,1421931246,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,6,6,2479120.75,5589856.0,22,24,255,255,2908035075,2908332376,180,16.9123,1421939284,1421939284,0.000729,0.000563,0.000166,0,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,27,584205.1875,7706160.0,66,68,255,255,2184774770,35487678,761,52.335014,1421937651,1421937651,0.001255,0.001095,0.00016,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,22,1026470.938,12915347.0,56,58,255,255,1266175469,3411885806,735,25.969893,1421948265,1421948265,0.000648,0.000525,0.000123,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,753518.9375,68033.17188,52,42,255,255,4065122178,1920820989,80,705.842681,1421946309,1421946309,0.000729,0.00059,0.000139,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,11,15,12306.48828,15705.95313,52,54,255,255,2928034882,865231388,69,2561.5647,1421947492,1421947493,0.000654,0.000528,0.000126,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,558317.375,680688.3125,2,2,0,0,0,0,89,0.0,1421947688,1421947688,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1830985.875,1070422.5,4,4,0,0,0,0,76,0.617069,1421946430,1421946430,0.0,0.0,0.0,0,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,30,32,49736.70313,98369.85938,122,126,255,255,422359226,450329320,123,794.689645,1421928274,1421928275,0.000621,0.000497,0.000124,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,12268.25391,75335.23438,14,18,255,255,2773397969,629051752,565,8766.654065,1421948665,1421948666,0.00068,0.000545,0.000135,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,18,139610.9531,1474805.375,48,50,255,255,2979377344,898523571,628,232.608696,1421939030,1421939031,0.000622,0.000486,0.000136,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,11,15,977374.0625,1247357.5,52,54,255,255,2268260018,2265169173,69,32.450394,1421933489,1421933489,0.000704,0.000548,0.000156,0,6,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,27,395894.6563,5651147.5,66,68,255,255,2112312403,4278364367,824,76.978837,1421945232,1421945232,0.000637,0.000518,0.000119,0,10,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,11526.50684,76397.90625,12,18,255,255,3988064255,3984994938,565,9530.203796,1421953148,1421953149,0.000748,0.000557,0.000191,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,7,6347578.0,3776963.75,18,18,255,255,4024785236,1878435839,136,13.436562,1421939845,1421939845,0.000669,0.000538,0.000131,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,507317.0625,632195.125,2,2,0,0,0,0,81,0.0,1421927709,1421927709,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,5,12,14039.58887,168258.9688,26,36,255,255,4209607248,4214808536,690,7023.178161,1421942540,1421942541,0.000602,0.000467,0.000135,0,5,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,18,898150.5625,9122614.0,50,48,255,255,2492024986,360153772,652,35.116037,1421939062,1421939062,0.001207,0.001016,0.000191,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,4,80875.01563,1374365.5,10,12,255,255,798531273,938960878,735,482.008551,1421947685,1421947685,0.00066,0.000529,0.000131,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,492537.3125,611940.3125,2,2,0,0,0,0,82,0.0,1421951093,1421951093,0.0,0.0,0.0,0,5,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,1,4,743300.8125,16206362.0,8,12,255,255,101726999,2254174007,735,27.330591,1421945099,1421945099,0.000672,0.000533,0.000139,0,20,3,3,14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,1327653.25,13130333.0,44,46,255,255,1549652332,1570794112,591,19.898187,1421931515,1421931515,0.000613,0.000485,0.000128,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,931473.625,9788443.0,44,46,255,255,1939041890,1939353861,628,39.357292,1421945611,1421945611,0.000708,0.000576,0.000132,0,20,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,586893.875,53051.46484,52,42,255,255,2922395099,773855621,80,796.209404,1421938772,1421938773,0.000625,0.000492,0.000133,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,15,1595306.125,14685710.0,42,44,255,255,4267858073,4268165857,553,17.393078,1421941613,1421941613,0.000778,0.000616,0.000162,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,1199246.0,10462357.0,44,46,255,255,2742434262,2760726161,524,24.193098,1421931120,1421931120,0.000661,0.00053,0.000131,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,565343.6875,689254.625,2,2,0,0,0,0,89,0.0,1421941631,1421941631,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,6,6,2797931.0,3388621.25,22,24,255,255,3618271287,3618535572,103,0.0,1421947174,1421947174,0.000746,0.000599,0.000147,0,6,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,30,32,77543.07031,150144.6719,122,126,255,255,4106313112,1961972392,120,434.401704,1421948757,1421948758,0.000638,0.000502,0.000136,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,487347.7188,607310.25,2,2,0,0,0,0,81,0.0,1421946457,1421946457,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,18,8,490607.8125,42609.94141,52,40,255,255,3667430405,3705037942,82,986.014814,1421952285,1421952286,0.000606,0.00046,0.000146,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,11,15,787683.875,1004721.188,52,54,255,255,2690157520,2695372437,69,46.255103,1421927709,1421927709,0.000698,0.000542,0.000156,0,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,1,2,447798.75,2757232.75,6,8,255,255,1482902956,1492163588,235,55.125251,1421945359,1421945359,0.000584,0.000468,0.000116,0,16,3,3,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,6,7,36811.57031,43468.78516,24,26,255,255,3429077335,3429411380,93,1348.720892,1421934217,1421934217,0.000822,0.000662,0.00016,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,540240.5625,658649.4375,2,2,0,0,0,0,89,0.0,1421942840,1421942840,0.0,0.0,0.0,0,6,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,555133.0625,676806.125,2,2,0,0,0,0,89,0.0,1421948256,1421948256,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,529465.0625,645512.25,2,2,0,0,0,0,89,0.0,1421930449,1421930449,0.0,0.0,0.0,0,6,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,30,348380.5,4899747.0,72,74,255,255,2301798829,2302112333,805,80.986536,1421937547,1421937547,0.000786,0.000625,0.000161,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,4,1,209436.1094,9371.704102,14,8,255,255,4115949834,1915871971,53,2751.897189,1421929529,1421929530,0.0006,0.00048,0.00012,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,252,4,3,62413.96094,18620.86914,14,10,255,255,1660718524,2280415636,176,3243.671137,1421931194,1421931194,0.118222,0.039653,0.078569,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,0,0,514991.1875,627865.9375,2,2,0,0,0,0,89,0.0,1421945051,1421945051,0.0,0.0,0.0,0,3,3,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,9,6,141883.3594,70107.77344,34,26,255,255,473721375,473976466,94,732.407486,1421947179,1421947180,0.000927,0.000491,0.000436,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,24,1189125.875,14390966.0,60,62,255,255,2597026334,451953817,705,22.191699,1421940705,1421940705,0.00078,0.000624,0.000156,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,581673.3125,709163.375,2,2,0,0,0,0,89,0.0,1421947133,1421947133,0.0,0.0,0.0,0,7,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
254,252,6,1,168859.6719,3917.857666,18,8,255,255,2101940256,2454706022,44,3043.866825,1421931935,1421931935,0.139847,0.07746,0.062387,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
